TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,NOTES_PAYABLE,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,NCL_WITHIN_1Y,T_CL,LT_BORR,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_FR_OTH_FINAN_A,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_FR_OTH_INVEST_A,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,NCA_DISPLOSS,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
4758658,3,3,2,1,503347230.3,6033600,110560849.6,85182744.01,340591293.8,4301762190,17771609.95,5365249517,31027206.73,65736259.69,367948513.8,57312794.77,157799135.6,388549.89,72927171.39,1466905,631557482.4,5996807000,846500000,461050000,579824467.6,1081318112,18208727.67,97500517.7,9521869.826,610837156.5,76349608.35,3771588590,329000000,47236292.31,36577494.63,376236292.3,4147824882,625423279,480940388.6,92923435.81,17240705.36,1216527809,632454309.3,1848982118,5996807000,702150000,-510286.33,1470300000,-203950413.5,202988655.5,15150000,783150000,19879406.66,1024229855,370967535.6,7500000,1210669518,7991140.11,1381434367,10079545.47,136428234.7,-812601.69,69073168.42,114998463.7,163376597.2,1585384780,162773708,20389692.99,1094600000,3486120.17,341701536.3,90668995.54,227097230.3,5239692.99,2253450000,121114220.7,1911748464,103442842.8,12922890.28,1989752660,1989752660,236129331.2,7552934.27,223129263.5,15151136.04,34520566.6,175593856.5,34520566.6,301304.9,32628745.43,39602391.95,1443201450,175593856.5,132898135.1,9260396.72,141073289.9,60535474.77,22260464.46,141073289.9,1766924701,0
4765852,3,3,2,1,151512727.2,4533658.88,13006796.7,3642403.26,5166715.69,32506138.57,3253111.48,209087892.9,14885420,11913180.81,348266766.3,112168769,119519229,42316711.89,3854955.846,6489772.28,588710542.6,797798435.5,109960000,1840745,18445973.41,381833,5421462.15,646334.3,392099.4,11300752.33,21750000,57946355.19,292118181.9,40487044.96,2457130.618,332605226.8,390551582,111677800,162510390.5,9849195.51,120761863.3,404799249.3,2447604.16,407246853.5,797798435.5,9713095.06,-171733428.8,220000000,93028601.01,1250000,19620000,8893266.064,6260.84,147030848.9,6820467.81,89895040,257931040.3,3219281.948,284895832,6260.84,64272189.05,-177173.278,1870720.36,16272983.19,8927269.906,191867231,26964791.67,171739689.6,62000000,1280716.36,142977016.8,87240538.18,151512727.2,171739689.6,221250000,36145193.92,78272983.19,13869417.28,-228293.664,263940603.3,263940603.3,54701255.01,1447454.432,51015991.09,342085.49,54750394.38,54701255.01,54750394.38,6260.84,1239596.76,24773222.41,172706551.1,54701255.01,7646972.522,560404.94,-49139.37,12521725.91,4245668.86,-49139.37,212930873.1,0
4819764,3,3,2,1,740358072.5,19478197.59,237266733.4,102852.26,515325.63,105261041.4,5862051.05,991275379.3,9931821.136,31778600.1,171275334,8021440.34,69046308.79,1761257.5,3612010.6,37714765.12,256132351.2,1247407731,84000000,19890981.16,19699210.38,12853699,483477.8,12052021.92,1532538.94,54817.86,19582418.64,32289527.96,59293518.6,3768450,6888057.344,13668450,45957977.96,320000000,550038418.6,63281694.68,269063862.8,1201449753,8640158.678,1201449753,1247407731,33846825.72,-33303327.19,55444958.84,55681162.31,259688139,13096981.26,36217935.98,20517973.25,15205915.38,12044991.6,169108836.3,118079087.6,11083914.09,123174748.7,20517973.25,12023261.82,-754573.3,15984195.97,9600000,21578219.02,67493586.43,5095661.18,53821300.44,34623032.45,816650.654,-9600000,43317719.59,55340981.41,40724319.18,64440958.84,24258483.48,9600000,24809063.04,-211756.262,168474969.4,168474969.4,109445407.2,1732061.148,105946012.2,6064294.12,91590743.75,91590743.75,92208387.14,2801986.678,-18036643.95,62337472.47,49625311.93,92208387.14,66932.04,123000.686,-179333.188,17237020.04,3499394.94,-161594.704,62528957.18,0
4821939,4,4,3,1,143078227.9,5659555.414,32452202.44,113015002.5,165307957.7,13799793.28,18317638,470427303.3,1410000,10857465.91,623166946,101601145.5,213150572,15118153.73,21031785.71,25334317.98,1052850195,1523277499,170000000,78424456.92,142224972.1,11084216.94,87692989.43,24257152.85,543548.6,326479683.6,55187555.56,847609520.7,81555111.08,56543130.09,14474347.31,114949455.9,962558976.6,237000000,166846534.4,14325409.58,109999574.2,554296655.2,6421866.7,560718521.9,1523277499,95290256.91,-250370472.6,170000000,273150182,73807812.86,204000,43487695,1267435.3,591496408.8,450102594.3,58085531.88,1302030002,808368,1723498195,1234935.3,-40133796.17,-711527.684,100993126.8,23024955.86,129074363.2,1450348013,420659824.5,251637907.9,209888549.7,32500,-62913505.59,183212024.1,143078227.9,249622359.8,170000000,307755882.8,232913505.6,181472565.1,1977048.458,1318649810,1318649810,88484455.49,1317097.694,73843234.97,2947158.71,58529197.59,58454920.97,58529197.59,-1189074.91,20431444.7,6600474.74,1001616863,58454920.97,30548993.8,6622019.54,-74276.62,30029534.52,21263240.06,-74276.62,1243617500,0
4828862,3,3,2,1,2058130980,1793618.79,400655450.6,435475781,123199861.4,279841942.1,19871324.52,3324993373,152901665.1,537944165.3,12095407925,784097241.1,283098784.2,46809270.6,66299830.55,5149860.88,14195916604,17520909978,975504000,331206293,1362428341,130650488,464184962.1,20394826.83,36095692.99,178211853.9,1864961755,5032431920,4135826800,28540673.98,199857243.8,5927567301,10959999220,1690446393,2254445325,800795375.6,2020415393,6482464689,78446068.48,6560910757,17520909978,130582632.9,-2328992944,1517248164,303561354.5,504896296.4,1070208366,245474920,222461118.2,5512741881,599102153.8,36691170.77,7671982317,17146007.35,7888714382,52627265.92,-2286182379,-30078486.57,89528326.6,132258740.9,730678531.9,7585153027,199586057.3,2551454063,1615661726,133142681.5,-230672302.7,4258336174,1972153795,1481245697,1517248164,1383780665,1747920467,352859689.8,65775127.58,7441614405,7441614405,15375847.47,43409.81,-77930028.21,11249768.66,-35427048.43,-30957747.13,32638806.59,85472393.5,204223680.2,48088591.4,6966617697,37108107.89,21977399.31,92567.7,4469301.3,-21732260.42,93398443.38,4469301.3,7605016827,0
4833041,2,2,1,1,964068747.2,66421749.04,329305000.8,18844987.22,12127214.64,292936965.4,46602381.07,1664535476,286081567,3237015997,3336531756,441496599.8,241122236.7,4036348.97,5173074.08,67898902.78,9095605787,10760141262,526995297.8,13095366,943370133,784619096.6,43483704.09,-21931690.11,55343450.76,461783408.5,310471640.3,3118141700,187050000,246527228.7,57581685.32,2834334255,5952475955,1644869783,704856494.3,365332601.3,1232589109,3946608327,861056979.8,4807665307,10760141262,109073.2,-137648602,1164912434,532379800.6,130000000,390756520.9,90537454.66,740487112.1,3296874392,92795898.54,223697285.2,4446461625,9142728.268,4486113004,289724121.8,-274818674.4,-246660.6,126268736.8,246989436.9,79887181,3953733203,39651378.7,878135714.1,1717117136,522296.63,-669303212.4,1234268348,959449674,485679193.2,1294912434,437794176.1,1964215646,301643783.6,241332189.9,3874092863,3874092863,363247945.1,2729097.34,345828863.4,43712202.7,191857522.4,226183275.2,279024067.2,557043270,157241460.8,97564025.63,3468153381,313349820,16999305.84,3631779.53,34325752.86,49898125.08,21050861.2,34325752.86,4085314159,0
4836085,5,5,4,1,157780119.3,8392763.936,30422758.26,89084,2065920.72,2505572.45,6756178.574,192863454.8,14730840,111242667.4,263342908.1,128850262.9,260529440.3,42155195.4,4135721.78,13947886.18,670806219.3,863669674.1,153660000,12609798.45,52101839.07,2495198.072,3170587.61,6758889.68,416924.862,144105013.4,3250000,345986329.7,33750000,4959060.48,2457130.618,40665719.34,386652049.1,270000000,105346722.2,23464541.96,78206360.84,477017625,23193333.12,477017625,863669674.1,60000000,-136561715.9,240860000,126408444.1,105300000,3640986.2,8893266.064,8333721.068,48575507.06,50292345.21,74475040,250046697.2,2845704.884,259021735.7,2612150.564,34945698.64,-80.07,14848170.87,200949.48,8985083.654,132613291.7,8975038.55,136561715.9,156109714.3,804407.086,45099050.52,121834420.7,156780119.3,65609518.91,105300000,18897268.52,60200949.48,21202146.91,3415192.436,180257713.1,180257713.1,90523940.18,1447454.432,82680956.09,-3315641.13,79839504.42,79839504.42,79839504.42,1160660.188,-338936.34,14487213.52,80029187.53,79839504.42,6109347.904,9515.1,2854833.6,10684435.76,7852499.19,2854833.6,97576756.97,0
4836700,3,3,2,1,262842666.2,2367152.244,67773894.95,2464525.64,3918485.94,34845626.42,71112209.78,371845199.2,52868094.45,26053018.98,2363809238,518517846.3,3876397778,3680009.156,399792.85,367276512.9,6266659828,6638505027,409259700,31899932.67,105452998.1,6923703.94,1422026.1,2539356.25,13888613.58,55431404.39,255439325,850357127.4,2600000000,1599171.44,15386767.26,3379489355,4229846483,871174542,490162758.7,217433024.7,219415237,1928650164,480008380.2,2408658544,6638505027,161278355.2,11114965.65,445485600,485809557.7,177920448.4,150860557.8,4333840,54895148.05,468003134.5,19790143.07,140306761.2,1146196299,19947569.85,1156586110,6522357.338,80640408.83,-248368.54,41409047.49,214091230.8,104279244.9,670776552.7,10389811.89,43780182.4,490485600,54895148.05,-416035746,98202257.4,178842666.2,43780182.4,449819440,141574227.7,865855186,38538948.53,665035.94,1061670247,1061670247,-22451982.98,4184.98,-39668056.66,-76230.76,4335503.32,-24083907.94,5952694.85,665035.94,262095110.6,53687917.86,788111105.8,-22466716.41,13334405.64,8184.98,-28419411.26,14733.43,17224258.66,-28419411.26,1102003340,0
4878006,7,7,2,1,400941300.7,15948525.63,101186819.4,70123221.96,12034797.9,414970225.9,92308.33,999348674.2,10000000,32141350.18,166410495.1,184955401.7,233601566.8,25964551.11,190660.23,1696283,684237818.9,1683586493,60000000,24119558.45,46198404.88,46662967.78,3711193.12,2240592.99,83333.34,11152715.84,40519087.42,170049208,116187667.8,45575827.17,18093802.83,48465641.56,218514849.5,256000000,880007240.6,18815978.35,190864846.9,1345688066,119383577.7,1465071644,1683586493,5736660.216,-330157582.7,60000000,13552091.27,3450000,30000000,32982416.96,166015.23,370772758.5,93338832.07,96595000,416581804.5,2583978.606,526535726,6582714.94,-290362453.2,-31132.67,8281851.74,17175829.11,130524.75,512983634.7,109953921.5,330323597.9,20000000,35490.48,26274170.89,680163753.9,389801300.7,300323597.9,63450000,40590192.34,37175829.11,56415263.07,57819.39,454365781.1,454365781.1,38391922.53,106058.97,32907364.15,1144998.48,38417311.62,35065967.21,38417311.62,57819.39,-16138886.87,57134398.03,322960463.6,35065967.21,4513283.998,1161872.97,-3351344.41,3325955.32,6646431.35,-3351344.41,421516236.3,0
4889804,2,2,2,1,1108407881,60304564,1394795515,572352829.8,83212181.35,316723134.5,63462,3535869769,1657193460,1057373891,14644551494,256449828.3,583154418.8,17649555.53,36243318.98,7520352.37,18294388823,21830258592,1319000000,306894323.2,1238036640,95028184.73,49121654.3,177701043.9,24864003.33,1071855455,640851842.1,4932979359,5693135000,216048430.8,265133761.7,6921658796,11854638155,1053174105,2532359869,800211058.3,1650532036,6676547314,3299073123,9975620437,21830258592,1469940623,-2847744404,2205220000,3308017988,2169274298,825934852.2,2754000000,255770923.9,9447409683,283210409.2,3500000,13874098453,41905057.47,14019975157,219575264.2,337126900.5,-22897703.06,493123881.9,664477858.2,7940040,10711957169,103971645.7,3103515328,5117222500,24755619.68,-123146683.1,637307580.7,974434481.2,1943746463,7128494298,488213194.6,7251640982,55863826.08,231295966.3,12567773856,12567773856,2210030846,12773216.58,2155467877,6410426.24,1026647694,1828300094,1095951521,292206588.2,551983816,188399.3,10045631909,1897603920,44434190.88,18855351.91,801652399.6,312426925.9,73418321.27,801652399.6,10704512567,0
4893969,3,3,2,1,1525872322,22768890.18,157537348.9,1204198204,214632087.9,3359003003,23550584.68,6507562441,119940502.8,26150727.78,6614932065,3675481983,4562438210,901952355.5,280487098,387015224.1,16915842868,23423405309,2000003556,16874493.32,1452498432,325530521,210609001.2,331838800.2,50123186.35,1215943533,1303305205,7605426895,2884095002,215006477.1,801181227.6,4046172954,11651599849,2943228797,1660524120,521056774.9,4832242567,9975043725,1796761735,11771805460,23423405309,16500000,-2848980676,5686349920,813013050.1,7624522.87,25659098,150000,7895931.03,26207098727,976349312.6,286570850.8,30323172013,592754.31,31015762815,115000,-757180313,5133190.638,1280278218,1171917856,489395663,30202749765,691998048.1,2856876607,3226919273,2086532.42,1278787313,2271678142,1514497829,2761739901,5694124443,1739023507,4415337130,1555997438,4322477.44,30491124501,30491124501,962568595.3,7097284.59,891081810.5,187184780.6,431071078.4,678505683.7,431071078.4,9179107.36,170895308.3,56409999.68,27561330054,678505683.7,77404216.92,72058640.37,247434605.3,284062911.6,143545425.2,247434605.3,29609221798,0
4901958,4,4,4,1,766422574.8,202598869.8,353842460.6,23403445.86,52347088.58,93958732.08,207866031.2,1701582831,92340362.51,804017622.8,8620507171,267673724.3,2325402648,14103087.53,321548328.6,108927655.6,12482736355,14184319187,2002723670,245887503.2,134473174.5,174384725.9,28485123.79,130104825.5,17443265.64,482359431.9,754464031.5,4266407584,361157300,37568280.11,5582481.72,1365731568,5632139152,5000000000,500584579,173265410,1636860799,7446738439,1105441596,8552180035,14184319187,612321382.9,-593634230.4,2322780256,1077502074,51800000,835640400,87084803.48,689102236.5,1215255796,782502463.1,680706163.3,5019419487,9657731.52,5404061921,6844339.92,413188406.3,-275351.15,520471734.8,396907804.6,108949781.7,4326559847,374984702.1,1282736467,2546906538,1551733.26,-70404086.61,343052067.9,756240474.2,447096066.9,2873410256,1808329853,2943814342,763121490.1,53980179.6,5462482757,5462482757,1153306036,9501129.562,1119698339,12978739.11,814658750.8,907842632.8,786440561.4,26026773.39,238261613.2,27927602.94,3304030468,879624443.4,22491277.43,5651224.24,93183881.94,273681592.3,39258921.06,93183881.94,4368811191,0
4923064,3,3,2,1,135889467.3,10567250,270912961.8,17961078.13,49247860.16,816465732.2,747016.71,1325906175,50000,12355229.58,106739463.3,352252.8,40644251.88,3663729.35,30937103.31,8331144.02,210068509,1535974684,642000000,33871804.01,232078079.8,58717814.92,5104639.58,44054592.1,1365559.83,167652349.5,39904000,1150973036,32788000,18497327.89,2643099.52,35818745.5,1186791781,151087104,349068574.9,41424177.48,-196396373.2,345183483.1,3999419.37,349182902.5,1535974684,4800,23286768.14,590000000,-289694464.6,4050000,146400000,11259903.39,33758200,335347327.2,140241992.6,110533305.6,193391794.4,5620022.56,244166935.8,1750518.2,117303720.9,-74493.154,25197200.32,30333782.67,12727697.13,533861400.3,50775141.38,10471431.86,180000000,33758200,383711417.3,17897530.21,135201251.1,9421431.86,594050000,33074880.2,210338582.7,42444476.44,72015.552,444668467.7,444668467.7,17293297.86,22781.35,-32018325.05,12833223.79,15870117.21,15522228.94,15870117.21,8108939.132,23565002.27,22507466.32,367197388.7,15522228.94,8139235.21,730735.5,-347888.27,1771068.92,50042358.41,-347888.27,476686792.8,1
4923268,3,3,2,1,162442576.8,228936169.3,85482746.16,112782810.2,31475013.88,397837251.2,39885687.49,1035181317,196365423.3,269123893.8,3440632630,64250505.58,397888450,145240264.9,44199238.81,78197924.68,4160489628,5195670945,651000000,133660000,553577700.5,88668296.57,31073109.88,23953633.89,4732055.92,313787271.2,100000000,1771459310,1044230000,32735421.42,20376086.8,1163017129,2934476439,426799283,954682272.4,50995463.16,256213787.5,1721881730,539312775.4,2261194506,5195670945,5450685,-328829409.9,1011000000,417175860,5000000,55544000,112399520,5151219.69,2642282720,321428626.6,220349660.6,3751645179,234586292.3,4088358077,26601718.62,-32364892.6,-2361059.028,450898664.5,195160657.7,5070925.69,3671182217,102126605.9,333980629.6,936100000,80294,-120711342.7,176278997.1,143914104.5,175231632.3,1016000000,256572205.6,1136711343,438548250.1,9065438.31,4001426906,4001426906,246883494.2,196132.72,-6194220,32549119.4,66373318.25,141973322.5,66376879.56,74757778.16,123307607.9,164042897.2,3193598429,141976883.8,55574822.82,3266853.39,75600004.24,104906610.4,256344567.6,75600004.24,4007621126,0
4942421,3,3,2,1,190261583.9,3400000,37935099.33,27765833.13,1530570.96,1953253.78,6216380.406,264846341.1,25350000,77040490.87,1282375838,158971500.5,29877622.99,6211326.03,12517999.66,1038587.9,1609946505,1874792846,241600000,107233515.8,57913237.26,31112041.17,37794364.68,-1278188.11,3462504.13,277673260.2,153000000,559677219.3,291726549.4,3175175.6,3606983.626,346073025,905750244.3,364567500,76188691.21,92483606.6,346758555.7,879998353.5,89044248.31,969042601.8,1874792846,13900000,-61591694.38,95000000,172460158.5,86979124,120782428,17200000,57661268.98,280155923,25447723.82,26381471.98,682865139.5,15114140.76,697210190.2,14010166.84,-62613472.18,-24116.048,96547749.93,31772224.99,20601800,524750031.7,14345050.76,119252963.4,222809711.3,10677997,-173481936.3,239330091.9,176716619.7,119252963.4,95000000,122598634.9,268481936.3,83019151.27,552049.02,652726788.1,652726788.1,77607150.99,161706.08,63487946.21,7741307.21,66875313.43,66300522.91,66875313.43,3702049.02,15294713.98,16498198.95,465093478.2,66300522.91,5294041.32,-2321831.99,-574790.52,11306628.08,11797372.79,-574790.52,592940891,0
4967040,2,2,2,1,85487115161,2919500422,58736889290,13482076501,29975904931,98890692428,4750565276,3.19E+11,13913297607,8155836460,49559020534,5799379306,62261144374,233683125.5,2647892853,1398819686,1.99E+11,5.18E+11,64876297102,9454450513,1.17E+11,58131585784,1283151722,10100537211,1413530931,15604280165,19023785672,3.04E+11,68924715720,1616461571,2893472654,1.08E+11,4.12E+11,16174735425,21014861632,2513458500,47981986581,95506291211,10041047911,1.06E+11,5.18E+11,4313107181,-28081357046,1.16E+11,6970190099,477724548,9160790342,6157492641,10059173000,2.5E+11,10519938260,6148218823,3.02E+11,660849941,3.05E+11,677006967,13235674287,-213174978,11547603376,11355039604,1810287825,2.98E+11,2285011271,38140530046,82466646318,1214143668,34560016212,68002379170,81238053457,25134178492,1.33E+11,26338776569,98134793103,14647171007,221810856,3.32E+11,3.32E+11,15709985143,98383355,15238665257,1870866981,11216191267,11034178273,12138844186,1618864064,4142290133,480190542,2.89E+11,11868051830,8642479771,162728298,-182012994,3841933313,634048184,-270792356,3.19E+11,0
4968271,2,2,2,1,1850200229,954312245.6,279312829.1,172989751,80204332.58,265066755.9,236967269.7,3602086143,472584403.2,2527729.08,5483972338,399465796.7,811868574.3,8040000,97833411.24,188052145.3,7407734041,11009820185,2521000000,30000000,862473642.6,225901570.6,170289876,155416148.6,17070811.41,791108270.2,404806561.9,5160996070,749800000,70793757.86,58597936.83,1080568244,6241564314,1015343365,494641128.9,426975745.5,1483195041,3815175317,953080554.4,4768255871,11009820185,111174060.3,-78446620.19,4059000000,330872892,563799997.8,1360496320,500000000,1428554.54,17991269416,309338119.8,1897049334,21808660688,935300,21822944191,15607.54,672632327.3,-3906604.114,1061084693,356779882,2341700120,21492071299,13348203.1,79875174.73,4234640000,1412947,420206055.5,1082270870,1754903197,79875174.73,5122799998,2130379071,4702593942,720541113.2,-40588.78,20550069865,20550069865,448008184.5,7336697.77,454313615.4,13595212.16,133236367.2,301232450.5,43277407.19,-24981.24,289198984.3,120876661.4,18815403716,211273490.5,136115580.8,15649404.48,167996083.4,236734693.9,9343973.52,167996083.4,20095731268,0
4981352,3,3,2,1,1046911720,59222538.17,210038647.8,61364938.44,32909836.66,221969368.9,55255402.71,1691123249,100142000,19023049.96,431858433.3,65066742.24,98644165.91,138628229.8,40592562.9,76386433.38,918914776.3,2610038025,265000000,82870237.26,68156397.64,5716137.68,16645493.7,46078946.23,1479946.448,28028828.4,45000000,474625803.7,27807367.1,35060000,19548236.88,35260000,509885803.7,475974877,1179799875,52450000.02,9884114,1721330674,378821547.5,2100152221,2610038025,12086664.79,-154859903.4,290000000,-106531595.4,100000,55000000,31200007.38,39410564.93,566083079.6,63052170.5,9529311.5,635098264.1,849625.4,665245145.9,2662156.43,-247946508.5,-300829.108,44610697.57,16655009.65,11530000,771776741.4,29297256.46,194270468.3,260000000,688364,13444990.35,1294858228,1046911720,139270468.3,290100000,98030793.69,276655009.7,108732444.1,-749321.52,718815705.7,718815705.7,27595783.22,1324388.66,31068079.48,10465294.54,14540107.29,21342342.54,14540107.29,5924070.81,-19400039.03,17964645.16,565690997.7,21342342.54,10218354.53,5854165.53,6802235.25,6253440.68,2381869.27,6802235.25,693671697,0
