Number,REVENUE,COGS,PREPAYMENT,OTH_PAYABLE,C_INF_FR_FINAN_A,SURPLUS_RESER,C_FR_OTH_INVEST_A,T_NCA,OTH_NCA,MINORITY_GAIN,END_DATE_REP,RETAINED_EARNINGS,SELL_EXP,PUBLISH_DATE,T_LIAB,T_COGS,T_PROFIT,T_COMPR_INCOME,OPERATE_PROFIT
4735186,9158826504,6165619617,52667513.25,199356871.1,1349186053,1231113603,434852462.5,2876952525,86116850.87,91482291.38,7,3866279051,373726841.6,7,6398387508,7953050548,1254416196,1165284461,1244087315
738999,23295845261,15017780129,163643174.1,2259543124,5237110619,209062389.2,50670670.15,25702888935,496592205.9,121619571.2,7,3025071432,2810339307,7,28229184597,22140022022,1157901911,1027716416,1171068062
2660544,5572058322,4678953001,226364339.4,80570460.47,1934957053,110306364.9,8222512.65,2350931301,155871304.1,648156.28,7,1448100369,109589871.7,7,2445746162,5248886637,1036684034,911018529.4,1039347889
4457516,2058412415,1662276372,29404019.32,61860866.98,597031636.6,63719221.17,1169191.8,565373476.8,51933513.72,12683602.85,7,111463037.4,138016286.7,7,898024619.2,1992697476,97782804.4,69200132.31,97856349.82
2199418,8103490628,6780291983,45728729.13,224855105.2,5175554925,264122203.9,27616400,11223365831,221996906.7,6119448.83,7,2557399772,112888256.8,7,6125973766,7818984063,358980486.5,311663005.1,356399772.8
2017649,2552362827,2097430298,86294496.49,87078365.5,818473672,31099997.11,368340888.1,848632743.5,112482865.5,1304143.93,7,407719129.1,68726868.26,7,1778351171,2433849981,101927684.6,99383598.23,102106895.2
2513551,1674708644,1444892551,4938327.73,70094922.91,214798670.3,125160536.5,179852407.1,2239396576,910877.05,93425651.86,7,654200349.6,46946461.42,7,684270507.2,1758954665,774134717.9,750442007.8,774073868.1
1680083,3988697268,2315456903,48667067.42,68098598.19,317768698.2,525294537,2168001910,5164431785,66685279.95,89634926.87,7,3505801013,145261887.9,7,1440971849,2942182243,1133134337,968737963.8,1133052447
1475529,269797293.3,221192924.7,3233410.11,97551285.44,141370000,14035469.06,414047190.4,490150024.5,17711896.36,-12846399.42,7,-349590613.6,21515502.73,7,219017313.3,345606815.5,-317912223.2,-338978795.1,-318948241.6
2678069,1150094091,848532592.7,329854477.7,57503712.38,1896098450,83197703.22,1350500000,2782645189,53636939.54,-2535646.84,7,698905352.4,67137865.14,7,2113788532,1113729164,55763733.32,48637176.63,58750185.2
4530909,1713334466,1208958989,10185344.17,41691495.5,51790411.79,227622888.6,11048750,618510966.3,8435818.204,19085992.31,7,291186308,36986986.3,7,536913001.8,1440550929,268433324.7,260305819.2,268967161.3
1806599,1114651407,902323089.3,18301590.45,75077777.76,905490000,38369508.69,73305.56,1643850936,19329776.2,-315802.63,7,-132735145.9,33116349.14,7,757524269.3,1113888201,18661718.31,17722215.73,19876710.97
1891959,1339613939,925868784.4,38487142.75,114161009.8,3238022300,36442010.41,74000000,3323177807,134279708.1,-5203794.05,7,160634673.2,104794265.8,7,3583388959,1275670059,6710624.05,14458756.39,16601912.91
328651,500504004.5,106379909.8,1569491.87,17993315.71,121966115.8,27223004.6,16036210.94,446675589.5,3424588,-2791078.242,7,5028307.64,306060977.1,7,192770542.4,496437710.3,-114180845.3,-122184478.4,-114148416
4564768,210383455.1,182096442,1112472.84,98020058.02,20040000,18824374.62,867853.91,197625345.6,683856.36,788450.72,7,-381278871.9,2392274.98,7,84829565.04,219644353.9,14769862.29,14793437.91,17115859
3085552,984321532.5,730656352.8,19185751.32,94340036.87,886041006.5,42190846.85,336113.56,1564329358,79210535.54,-11888878.25,7,201855087.7,70420850.98,7,1353752204,961583772,36579887.91,28944710.52,32552050.38
931345,38244553924,30972767595,1914063591,1492050515,16126654728,1438512780,45320802.27,54612916003,4076380999,19899141.93,7,11283498199,2602424809,7,70832834795,37449098365,2561106082,2305900629,2571403562
535245,41152704338,38341711430,741628515.6,648787526.9,14249252938,258871094.2,227884170.2,8769328649,209391835,19653321.02,7,4546302854,534801761.7,7,14758915533,40154391740,1245598667,1122832299,1151658886
3435688,7210395221,5491430323,867695011.3,271859543.4,600095975,224646912.9,322052.43,3542479219,7598190,-13631572.76,7,1999666204,210935521.9,7,10169455099,6915362973,50966967.86,39810783.52,93878028.63
1451018,839538862.3,645449630.4,26813024.38,110986211.6,1213100000,30210439.04,307007209.7,2580173440,90998948.95,9525985.18,7,181843630.8,25138123.88,7,2541722185,825054439.6,22688586.25,13735165.5,-9987165.66
372284,4013629157,3236277698,61968657.19,67252480.71,2861358246,271867015.7,270308198.6,3144625165,70706189.74,3254960.67,7,682120288.3,111290152.5,7,2750907174,3645026688,383226942.8,334940521.5,384568984.4
3021983,712141409.6,510182556.6,23734082.89,18719717.68,349304259.1,33740065.41,76231536.15,449249753,3737965.93,-693284.18,7,152107663.3,107286778.3,7,834507296.9,743420672.3,-40161066.21,-36770698.9,-40259135.41
1407770,1104658864,988925299,140546113.4,60665959.78,2382684.99,28894524.03,285623558.6,322150741.5,1086190,-815406.592,7,-782298820.1,36376906.86,7,372437985.4,1122102478,-76340115.7,-87996928.58,-74941313.22
881568,188067520.9,147619620.1,1106257.69,2205621.244,26676142.39,25851240.29,150000000,88708421.95,4634918.12,759873.04,7,135391280.4,10160161.62,7,87951822.38,190203454,2551462.81,2360394.7,2451735.46
4041432,4058394534,2997480055,426978842.7,109184057.7,1578568418,134398532.7,2112669539,2153452291,68342468.06,14978158.47,7,1008702845,466754268.8,7,3005001042,3863712383,263433886.5,260645312.4,255850523
28956,5985722254,3880337356,20707636.24,259449325,140000000,62256769.95,387821311.5,2184762004,44440291.45,-870391.45,7,1142075768,1591461765,7,3054544172,5776478568,250787687.7,219150711.8,252792114.8
97965,18499842986,15335379111,360203417,834688837.6,16814109498,351606346.3,56000000,10844885731,31874964.08,-20184655.08,7,4259004070,173047951.2,7,20014528949,17482860020,1170854589,1061348787,1171282063
4594694,1053891908,734598755.9,42739647.11,125554291.9,1991905773,31759781.82,15665830.6,4016750973,10220292.88,3651299.728,7,395913225.2,33865665.33,7,3311659882,990618278.9,77978939.9,77772424.95,80111968.74
734500,3684467722,2711948522,36225038.12,552637809.3,1635958476,129454641.5,435367772,3768469954,22136314.32,22033494.53,7,-2825311143,245026275,7,4702376371,3962034450,-2437004473,-2497510263,-2412552467
2103191,501145707.6,232666115.8,7273213.67,2201880.162,12992000,91604305.55,781749156.3,511292762.9,8754089.1,2481732.05,7,383714837.3,10844240.13,7,81294203.71,367070895.7,153808319.6,137003342.2,152726815.7
895082,4635934688,2679183412,236384031.8,89699533.1,156520000,368320169.5,529985.64,3804609160,228102980.1,9007610.99,7,2911339166,630088803.4,7,1809154659,3844486145,864344597.1,761177055.2,849886433.8
4208334,946118175,614253326.8,24078625.27,47653888.18,153760409.6,161543541.8,22994793.26,1163474850,9745099.75,-2085498.77,7,922446204.4,44559261.07,7,490741473.2,777668152.2,155993920.4,88624916.99,156024544.3
1313796,4140123442,2918964714,54363725.02,91002724.65,2092581880,132373011.5,424260610.6,1843821221,153965062.3,9530106.16,7,778498701.1,403546863.4,7,2736846283,3813761811,292734588.6,261659712.7,298502982.9
2585048,3633186954,2133822882,57986595.9,282162451,722199747.6,103248414.5,44465463.34,8474662049,226071044.8,115782009.2,7,1262989168,135676984.7,7,5513203059,2985682765,616141499.2,505127685.7,613787881.4
399309,338925537.1,225985696.6,11303338.88,45983947.6,209574323.3,73841867.35,10165200,711727308,30487584.74,773511.38,7,207593960.1,42324022.76,7,458438109.7,340108796.1,10270853.59,12052593.62,10738589.59
968384,11096782559,9650934846,38581919.06,83789215.25,2332869647,74792090.14,1639967758,2180315361,95707906.66,23567958.35,7,1289339119,488069477.5,7,3220329753,10808114788,358763587.8,287609663.1,363694973.2
4125816,626563387.1,460769145.1,13513357.45,68836892.86,80000000,60040324.55,121708845.9,983972324.3,30691074.3,14759924.19,7,260990639.9,40062251.46,7,329101265.5,610847383.8,61047528.66,50069207.09,61048899.1
166659,358811284.1,294345891.5,25064633.53,11490558.53,2894644,30224042.84,107227582,54780798.9,6897394.592,31271.738,7,45006527.16,11977736.31,7,183577522.6,345768340,49337837.52,47935022.96,47213366.8
3294841,6890702383,4294756849,41436372.14,185301505.4,30277989.32,657678159.9,219212719.9,6469003400,88839003.09,907259.03,7,4211143499,97107897.19,7,1959929994,4904510000,2307327729,1721934450,2340574434
2765388,26149430652,15396193940,128182099.5,1041125457,6449889488,1553691006,26306832.09,6589208990,8605835.5,-27286208.01,7,10248023655,3952947276,7,13588482501,22996746203,3498563158,3162829678,3496880385
3589809,28536077559,26960032506,1007952935,1418907259,13287603439,339057554.9,932183.68,5298707267,39569586.84,-15100706.26,7,2571584251,125418225.8,7,11490816907,28032781344,349619889.9,274347700.2,391097114
2020681,3210648347,2668018669,43472236.46,147639926.2,526772024.1,59188848.72,832409.88,4619567906,50973690.42,-477370.2,7,1161510850,147683323.4,7,2891770640,3278132536,74097548.93,115288738.2,-250963382.1
4178256,2278792185,1949185454,36335518.95,87441128.21,1740499007,83714712.54,81567465.74,2910222958,43786358.53,-3141029.83,7,-90556397.46,94355770.56,7,2236894915,2281559867,-66762097.2,-62381756.69,-64976451.38
2665725,35147806428,29725775792,218343927.9,1720554543,9639569872,1177415286,156618130,16956522244,255595936.2,-1400591.6,7,9163016394,534438331.9,7,18531099628,33493453834,1471544363,1307837433,1496263014
3159960,9351439510,6310180384,16764368.44,194614725.5,460202000,397820873.7,2084164308,1945709902,32020000,-18345079.15,7,1668241303,1476528475,7,3716816539,8528502514,939920431.4,820348755.7,942794111.6
4674620,2149514863,1357689613,27987729.62,208525135.9,516303500,205453856.1,97830646.57,4940966393,341035248.2,22113669.11,7,1928608507,93925132.84,7,2859668049,1878573194,649015962.9,555562066.6,651562307.8
1768803,2460835878,1875684286,47811886.02,55923017.73,7729250.63,58427187.83,20003759.35,1335362666,15394574.25,-1831320.12,7,893776423.9,131476261.1,7,1186763241,2320804167,150533508.5,134764387.1,143329691.4
1182674,161378299.2,150498447.7,9684434.77,174362032.4,150000000,56610882.02,14086254.27,199086263.3,6868157.324,-13331987.62,7,-980822103.4,18055508.55,7,517730288.1,219150327.9,13299563.67,13303937.45,15978674.19
472332,8145952952,6535065219,198307056.4,278311909.9,1316460882,254889549.7,707670114.4,6245126333,123431906,-22136014.8,7,-1505161618,356531147.1,7,6511929279,8000825529,117993266,765868394.2,115266606.1
3931035,4283784463,2609938566,71495565.33,175964674.3,2326332920,259439898.6,40247615.47,5603296048,349921961.8,51728127.35,7,2565383053,65716932.62,7,3640193222,3735453131,310284127.9,219549878.1,337673144.4
446004,2584983982,926632975.9,17810082.66,223887598.6,1174517.14,436568749.2,855815902.5,7322088846,17042076.51,-1970328.97,7,3022451240,240497538.9,7,361950678.6,1656573421,733142254.1,607688049.5,735940489.5
3028649,2541965046,2080643856,12665576.6,8086301.91,706650599.8,405283916,917188227.4,2348404234,88923834.81,-1713898.98,7,1231855613,87130034.68,7,1580749092,2335048791,247744696.2,214569367,245613417.8
2026837,2059678676,1778080527,77637100.83,232870081.1,365499999,99408928.65,318278739.2,2091982272,58094613.1,-252780354.6,7,-1215199905,32680985.79,7,3106560726,2058632828,-2302774872,-2095764828,-2299501536
956355,431282903.2,267817660.7,2056996.32,209875152.4,910985071,41420203.65,50000000,2161302241,90743513.01,-2231418.66,7,-350761633.7,20994998.04,7,1076597712,502615311.1,-300919669.8,-308535955.9,-299607332.5
2727203,4163842124,3086942057,60467601.33,126123603.1,1322435182,218432632.3,40547139.39,4700027848,126314369.9,75422605.83,7,1602043585,133327434.7,7,3552507019,3750618300,440045433,386565231.4,432060403.1
4911667,467769887,365428824.7,735408.52,129368536.5,300876610.1,19279976.11,340000,337767964.8,15108860,36210.39,7,-616773943.7,15618204.78,7,557312595.5,458801721.1,15311995.43,27475930.21,7431478.77
1217367,4149312426,1551220505,39205134.82,136646313.9,420317941.3,305755843.3,640250000,1198055641,76477457.44,-6234506.07,7,2202878563,1469800120,7,596678942,3427715439,767099102.2,656745494.4,770802672.6
4259116,1645715456,1436597247,35199885.31,41681863.75,588510250.8,38399777.39,738496911.2,1734960689,7721790.66,-2372091.964,7,-501004163,19284734.29,7,279663902.6,1566509942,70927373.55,60198957.24,70313936.19
4065876,746793328.2,631144029.8,7965955.27,50912695.24,237107739.6,25609967.09,3379156.15,812125562.3,20744704.99,30641.26,7,-12597518.64,19248077.82,7,515805385.6,776053317.9,9602507.85,7078545.31,-11327538.86
1759434,1083454203,878176013.6,183747842.7,270512967.2,2339607744,165394258,210000,10157457238,321228603.6,20079884.71,7,1689201727,25907802.36,7,7614494582,1191182751,242897874.4,219473621.8,249079086.3
2204742,5463291977,3376080032,167635845,237680295.9,2558486363,523409142,1360523646,2399245982,7835724,-6806998.908,7,-1157993533,2128197247,7,4337978504,5879439043,-819609021,-825226422,-785854762
2094263,1202519592,603068914.9,134626192.7,58982726.24,435093481.4,18997410.47,698916471.6,1463885193,34832713.99,6545378.71,7,1325229509,197942999.4,7,1432870746,1025052128,168412995.4,163456525.3,162859046.6
4186082,18154344171,11665034655,540951524.8,519225256.2,4401252617,240588444.3,33610634.12,6968782502,364498107.1,9316621.82,7,6724405683,2141651482,7,12455791158,15681521029,2591957928,2087366940,2621639490
3027803,877067103,687445081.9,36122451.14,10618889.85,70377000,37057947.64,83900.27,459363940.8,12375000,930823.63,7,186676583,58689269.07,7,533791585.3,862777144,79960557.32,67644135.12,65566954.44
1568911,2999838168,2165534441,19117174.04,65848439.61,324665803.7,203875110.4,2874679365,3640688325,4468156.8,8126121.8,7,1765538435,44185763.61,7,1577541846,2652534927,558331833.2,496059242.1,566055917.8
3864007,6314574629,5553229091,98640160.96,248590206.3,2328060159,114103098.3,556211752.8,5044134635,17579944,-530389.09,7,434511362.1,209976036.8,7,3856260192,6114273868,248288790.7,202327513.8,280373896.5
3322895,1640423731,445255627.5,15913818.28,91176421.08,174741649.7,325497046.5,943335314.6,1428537552,37650690.18,35233120.69,7,1413490879,498240564.1,7,600181122.6,1175103971,467635806.4,392142681.1,469416122.6
1798131,9745408784,8112274003,78716900.51,168303315.8,1537194155,259313962.6,8068433689,1736700555,103373158.7,12005402.23,7,1400735830,665292600.3,7,3319034132,9496927449,255109735,267313419.9,245240126.7
3261456,785239502.1,506700166,13783509.94,28611644.23,17600000,68096205.83,1358788.83,515596060.7,361493.21,6366727.95,7,214325796.8,83131935.29,7,443650858.1,746990860.9,56488619.5,50954034.06,54753515.51
3536634,12468258488,10497522294,229993324.4,744257357.6,3027623130,26687004.08,104553045.7,3259535152,93658788.71,-135118923,7,-3273248413,1631670536,7,6440929836,13172549249,-3332809742,-3550549910,-3487193456
3424430,5337915721,4206631918,20172658.15,274775164.6,852352365.2,166708617.1,1318267397,1549005432,63421075.14,-29961535.32,7,1665877337,155369109.4,7,2699761147,4910960550,359979325.6,326931004.7,359679251.6
2262772,1168217077,837511381.5,34114571.46,69082390.27,493079991.4,34497697.19,514941.09,1732703120,10186829.69,28838.21,7,265239337.9,82125755.77,7,499603634.6,1062965940,89875672.8,94967843.24,91173893.86
3021799,3602563484,2657703817,29063147.11,110111940.4,727389095,218456762.2,1135960000,3623835416,9074847.58,-3685431.862,7,1839327623,111959821.2,7,2247160060,3208097246,397073605,353669731,424465923.7
3882975,3183487798,2764066636,13148959.05,135045363.5,309000000,142806352.6,1066000000,2444595881,10999662.8,2596024.81,7,475750579.9,102247006.5,7,3213591616,3261380200,-88285365.31,-135475662.1,-87214237.35
4601114,1805170075,1537124849,16835468,65834219.72,1031000000,53879608.03,3111216,1573194924,240894.84,-308201.41,7,336572941.6,114204297.4,7,951763541.8,1762931351,45787397.91,37732725.58,46281893.67
3779821,1402676904,180298044.8,2407887.54,180904699.4,333337543.9,272895908.1,1265396827,848754678.3,8903916.85,135051.27,7,1015458711,699718318.3,7,722200453.2,1069672224,401258654.3,365621570.7,401528585.1
461623,1321304306,1029049562,150890701.5,85693949.55,1490289150,18353733.14,20310620.96,1582415180,8025631.85,-803902.75,7,69095503.49,39168611.41,7,1619778726,1277748021,4962342.15,27053183.23,40251138.58
3248102,204480296.3,196942765.8,805766.03,155904430.9,10028259.21,15914923.2,42619097.85,108801747.1,485154.86,1077750.92,7,-1671672959,11813762.14,7,81846633.91,273125685.5,13349376.44,13033017.73,12774033.46
1620275,1726050720,1490073444,86082770.47,170685966.9,129900000,43820454.38,727280301.9,287418380.8,160299.23,-74090637.72,7,-1026115804,51767658.15,7,1135205922,1698019135,-1186776339,-1198141828,-1188188053
73338,2091869266,1087135812,165647657.2,50914085.77,1303924491,69931642.59,42150000,2230494418,56323282.18,14271797.9,7,221824045.4,479429763.1,7,1857109907,1821561380,172187847.6,159898937,172861790.3
3594311,2726920352,1456365560,83121947.26,254467092,1710631344,209509774.6,3359464.11,4049084417,331845.06,-16040513.06,7,294453636.2,477588822.5,7,2149966845,2606443505,104529534.7,86563309.5,82818196.46
3513092,4860195895,2728631446,38520334.83,30523006.08,35155676,418421894.3,45897959.98,1609042877,292910430,12996022.73,7,2079765211,1020517139,7,1183307554,4167578848,678202833.9,552344729.1,601895018.5
2818685,4470465981,964365877.5,23317782.09,122773353.3,124000000,523008000,602029055.1,4643632906,123974368.9,-33360319.42,7,4822055733,1576269062,7,1066923546,3644414587,851345894.8,697832513.9,846081275.7
2885666,5125596178,4961312644,22915442.84,113961702.3,953372541.8,32443798.42,901453466.6,367914452.8,1869350,15255018.01,7,289260083.5,17083442.18,7,846809549.5,5084118049,66142518.41,51208614.81,65955568.79
