TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,INVEST_REAL_ESTATE,FIXED_ASSETS,CIP,INTAN_ASSETS,LT_AMOR_EXP,DEFER_TAX_ASSETS,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,INT_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,DEFER_TAX_LIAB,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,OTH_COMPRE_INCOME,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,OTH_COMPR_INCOME,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
3648636,3,3,3,2,59055003.87,5187681.8,96698341.63,11205127.39,2642122.91,72604650.86,4736022.09,252128950.6,29061490.91,16886412.07,8677102.186,212975371.1,7618596.25,39658274.88,115610.91,2952120.32,263730663.5,515859614,101500000,48503191.75,3949023.53,5572561.38,8640899.93,247131.98,138184.53,221186237,931792.43,213633.806,35931792.43,257118029.5,62000000,71308015.71,17808878.99,107624689.8,258741584.5,2662284.516,258741584.5,515859614,39913.456,2000000,-57181692.67,150000000,56169744.93,55825540,43423068,7844357.78,253658412,20896575.36,141812000.2,399943876.4,401462661.7,654832.186,1116695.51,70131.99,17710264.71,28941488.74,345292916.8,1124643.1,65026050.45,117000000,7531707.78,2058511.26,41616997.46,42733692.97,65026050.45,150000000,53027664.74,147941488.7,26417995.29,728351.634,391591212.2,391591212.2,47141936.19,43201340.87,873256,40487984.03,51356.358,40487984.03,40487984.03,-1111133.22,4992674.45,19885001.54,293265530.6,40487984.03,2955413.54,523457.2,697803.386,6653952.16,4464052.52,697803.386,348389871.4,0
3689696,3,3,2,2,3249699693,139599883.6,583334291.4,665878910.2,28210358.15,983097187.1,386948960.8,6048880264,1821432.61,4333023.31,15411352.76,1019625609,3614986233,530597960,1861959.54,56459375.76,5250262606,11299142870,3529016671,667807082.2,32798687.44,16460867.45,77613531.89,7444471,51476773.06,5423539194,30922873.76,384000,2544672772,7968211966,692346184,1827233621,25670362.51,260689847.4,2880865172,450065731.5,3330930903,11299142870,8784293.39,459251122.2,-2148747646,5396739913,-359593504.6,1196952591,102117675,666910713.6,14120446294,132933750.1,102117675,14026586565,14095715866,19154063.95,209027884.3,2054114.41,137144061.9,301258847.2,14455309370,69129300.75,2815658359,3117867615,155483.44,2715314920,1973903600,2182931485,2189122693,6593692504,64785264.25,3878377584,72138086.13,600951.51,13314255651,13314255651,182186462.8,182259249,151672984.4,136826001.7,-644184.69,137093537.1,137470186.4,18729899.71,156003943.7,68518030.86,12699819461,137737721.8,2573795.55,5837051.6,267535.41,44448740.97,5764265.35,267535.41,13150726302,0
3690347,4,4,3,2,451431625.9,80553015.98,403032319.7,126937210.4,46800706.57,397910240.6,14732085.35,1521397205,74000000,39289224.46,83062726.89,1058322189,671119356.5,167805327.2,8286235.206,7540356.24,2021461069,3542858274,359000000,488770436.6,35534056.78,12377937.73,2480724.21,882222.22,30498072.71,1240700450,66732896.5,7622679.114,266232896.5,1506933347,502986577,1067855733,42224320.8,422858295.8,2035924927,45698813.93,2035924927,3542858274,-6826909.45,700000,-361109519.7,1472000000,31738129.59,295000000,96449437.69,33770958.34,909083229.4,71408940.28,117363433.8,1248350578,1279273435,6389258.34,26260186.16,-1751932.1,33720971.56,34876963.58,1247535306,16916678.53,394880478.1,1374039528,27381700,357383508.4,388366688.7,414626874.9,394880478.1,1767000000,233322164.4,1409616492,160230071.8,282585.19,1218501825,1218501825,-44689523.2,-59974319.01,8654852.97,-46642245.02,-791631.878,-46642245.02,-46642245.02,6671843.53,15814471.55,43084074.59,1054582683,-46642245.02,2781834.3,895714.37,5296187.436,1952721.82,16180510.18,5426810.714,1285147988,0
3694739,3,3,3,2,367085815.2,50246217.27,212816850.9,116852759.5,27900021.11,136122998.1,6153689.53,871364871.2,86089257.8,48691745.27,20492547.76,248022905.4,49235210.76,54729308.22,75523290.58,4595588.43,635307230.2,1506672101,20000000,88726028.4,46082114.44,1838138.95,22847266.49,521985.922,30013841.92,209703092.5,8750000,332021.14,365140495.9,574843588.4,388600360,548336607.6,13658910.81,96075652.61,924908731,6919782.02,931828513.1,1506672101,18120652.69,367313,-110035272.3,125000000,-166072311.9,121762800,24494142.34,11352774.73,365217605,70224228.5,7979413.15,277135831.8,377089830.4,3349061.58,103468150,-459.77,32078155.15,12819293.1,543162142.2,99953998.59,121388047,125000000,24300,379576193.9,263617665.3,367085815.2,33417906.7,517762800,75642153.61,138186606.1,132466083.1,-139712.18,420694845.6,420694845.6,106765537.5,95691225.56,13526627.39,79843675.09,241129.282,77374843.51,79843675.09,2229199.76,-45915154.12,4977975.53,215557638.7,77374843.51,9959125.08,1301739.12,-2468831.58,29390693.98,12376051.05,-2468831.58,330572295.7,0
3700382,3,3,2,2,933354247.3,3791796.528,2601836.55,148989.34,6105738.21,6473123.44,1256119.45,985103787.8,366620906.2,296535882,5832207.1,87132826.12,1502151.36,129967572.3,23098631.49,923712.61,1047956807,2033060595,182126199.7,277859.78,9590705.61,21445252.53,10008178.97,283111.886,69057001.8,116462428.1,34317189.74,26580872.86,26580872.86,143043300.9,528000000,360171236.2,337359420.2,650225291.6,1869655099,20362195.25,1890017294,2033060595,-6403836.34,3572529.994,98177829,214017779.2,22735154.74,129649467.6,5292696.54,143749927.9,1025886770,63031458.04,84600000,1174364751,1196130481,58926427.91,112081810.9,46099.91,27584668.14,8877272.8,1173395326,21765730.03,45572098.91,143220315.2,223500,-8877272.8,821272436.5,933354247.3,32279402.37,313465706.8,56892430.04,8877272.8,48749596.84,-57875074.78,1007882039,1007882039,55251669.27,55312723.46,64035.83,27399307.93,-14609451.78,28994686.96,42008759.71,21109169.89,-18832788.34,41224386.37,902068818.6,43604138.74,1918888.25,224877.96,1595379.03,11647530.53,163823.77,1595379.03,975192937.5,0
3799466,3,3,2,2,1200052870,54317109.84,3522263.49,72439976.77,65661980,1589507802,346367456.8,3277552349,430740466.1,233787513.7,481852708.1,1055213442,401868272.9,666942174.7,524478708.3,24923659.95,4631029369,7908581718,260000000,721650874.2,1217294634,65889260.27,23310124.21,29891400,405908808.5,4077553783,71211989.54,29859422.44,310161942.4,4387715725,565509600,658513952.7,224653895.7,1514731275,2965761849,555104144.7,3520865993,7908581718,2353125.15,611527341,-1538462576,794000000,-225497600.5,62720710,362898338,221887219.4,6520401144,229716082.9,289543255.3,6905571223,7065456942,46852620.35,-823406817.7,-1203094.31,264725926.5,104640010.6,7290954542,69232912.52,1760349795,400000000,34599,940553358.4,2016589388,1193182570,1264451457,2056720710,241903656,1116167352,306207743.7,42199071.74,5951608987,6044989943,471704220.3,482110451.2,18018590.43,354739180.9,2408500,337495969.1,352392097.6,44111107.16,-5880757.07,257474515.3,4955368030,335087469.1,58485242.68,11296286.81,-17243211.81,136616751.2,890055.87,-17304628.56,5607280599,0
3810766,4,4,3,2,194768892.8,5637500,265596609.5,41890227.1,20907663.07,133657328.2,9008781.14,662458220.7,74000000,11540000,4697101.2,829761010.3,84918953.17,191483789.4,2285212.08,5964870.73,1374609074,2037067295,192000000,219724960.2,51127315.4,7660640.4,8824615.43,12595495.93,87664368.16,709232757.7,21344538.23,4438588.49,290344538.2,999577296,503332800,297644839.1,11540208.28,-61084464.9,766776712.9,270713286.3,1037489999,2037067295,3576229.016,31025902.37,-259310323.9,181000000,95280411.69,78236446.96,26140000,29602765.36,433157827.7,65753400.64,20000000,675005310.6,702654800.3,9433095.08,-305558801.2,-4496.55,31602991.06,37498490.03,607374388.6,27649489.78,288913089.3,254000000,169670.28,-141524392.4,465237896.4,159679095.2,133883724.4,181000000,76860169.2,322524392.4,65223904.11,-980087.502,626305185.7,626305185.7,-64005610.38,-72723661.52,20215437.25,-88488634.96,-831465.2,-69094791.5,-87657169.76,8917044.69,36862058.65,40873500.33,535332541.1,-68263326.3,9438450.45,399619.94,19393843.46,4257715.92,9117671.08,19393843.46,707945891.9,0
3812379,4,4,3,2,1607279666,482586656.7,304050823.1,38815332.7,10965572.94,553742421.1,901142.39,2998341615,168243578.4,95801229.77,57499.72,316723900,198176770.2,91101072.55,408035.47,5567435.17,627490913.1,3625832528,151772606.3,601150823.8,312379242.3,35012273.06,78012026.25,3965608.106,108288220.4,1134842586,9587830.55,8602622.258,9587830.55,1144430416,320000000,905307699.7,164141505.5,1092702713,2482151918,-749806.34,2481402112,3625832528,14810855.18,24385147.5,-206482499.6,242490939.6,658696443.7,273180231.8,237525783.8,391155.39,1390468114,863967824.3,347291214.8,3546702935,3663516579,6525102.9,324139655.4,-74288.72,407732233.6,128000000,3004820135,110762310.6,206873655,731550147.7,391155.39,-128000000,1275816322,1599955977,206873655,606814010.7,342651962.8,128000000,267791727.3,-6569770.58,3588940098,3588940098,664112174.8,643582357.5,6874620.82,574401853.7,5661689.318,567693217.3,574401853.7,-1025796.768,-43237804.39,1115103951,1559526482,567693217.3,39298763.26,2851499.99,-6708636.34,96418957.47,23381317.32,-6708636.34,2945357741,0
3815013,3,3,3,2,14276983525,281691292.2,564748313.2,537991862.3,704726070.3,6310344541,837519555.9,33554016951,14979592643,411710585.9,39077672.55,1507610417,52382833.18,25227152.81,43092441.1,118656531.6,9535010484,53143320198,635829220,725385962.2,361691095.9,310061869,275144200.1,144121993.4,660099067.3,19747152668,108635492.1,218053152.8,8860657060,35683537676,1964100000,9875504533,792168893,2698865935,17459782522,147656463.4,17459782522,53143320198,595858029.6,61922.92,-118391331.8,635829220,8637417370,3584200540,1814325101,19117606.39,2165691635,755672363.1,1480832964,2425663875,17374694143,15990000,8730408834,10485498.71,500945578.2,434870000,8737276773,1391160902,137508938.2,3957220352,38080835.31,200897297.1,8436544272,17166953106,137508938.2,635829220,704979380.6,434931922.9,1721701801,62488948.66,3486036146,3486036146,1793302254,1795048381,145153622.9,2021887190,650142528,2021887190,1371744662,1535894493,109784476.3,143208011.1,1690987764,1371744662,168276409.9,6092842.14,4324409.332,421557592,4346715.24,4263178.63,1690987764,0
3855310,5,5,4,2,16052309.71,920000,68184771.12,1405175.46,4040615.78,41013326.1,5017737.346,131616198.2,37943821.8,46550909.63,17321934.97,51204444.53,2372353.2,3873106.56,6191934.448,1125940.06,76144404.11,207760602.3,36000000,28295610.29,5507047.44,3768149.08,2767345.21,79133.236,1321529.28,77659681.3,2072277.988,522023.474,718480.57,78378161.87,45000000,22359264.3,6184195.29,54707636.22,128251095.8,1131344.6,129382440.4,207760602.3,7432759.368,1007358.496,-16409619.49,45000000,13286134.62,1500000,7403612.336,161900.48,157417365.8,12505922.06,129041826,227966428.1,228535269.1,964013.28,-5421222.21,-15015.46,19099274.22,2782721.88,215249134.5,568840.94,16571519.97,46000000,134427.35,-2282721.88,21473531.92,16052309.71,16571519.97,46500000,26226572.41,48782721.88,20618770.9,3444143.154,211491621.1,211491621.1,33076645.69,32999292.99,1619369.72,28676537.47,7414618.558,28307882.07,28676537.47,1568609.282,2881527.38,16421981.64,135540736.4,28307882.07,1409942.11,50553.3,-368655.4,4768763.62,127906,-368655.4,178492328.1,0
3855449,3,3,3,2,3041618.22,8934830.916,20588068.46,22800,4000,22818157.8,15283.02,3083701.24,18603161.8,52324319.62,41990687.45,1809942.432,10763734.62,5285718.844,4279152.672,768469.41,10765378.99,3083701.24,13740000,16800997.08,7207766.278,49100,13750.35,10686291.11,46459.72,109310.07,601320,451627.136,660212.128,109310.07,413876880,88736408.51,14531423.28,-499638897.3,2974391.17,6657700.51,2974391.17,3083701.24,7209324.734,6538794.554,1704946.068,16060000,-2737492.13,11891720,12505664.34,13959360.4,39139327.75,1449409.45,86642746.04,57397256.63,107366.65,7559380.552,-2737492.13,-38720.082,320186.93,3031266.844,2844858.78,107366.65,1832478.784,10800000,10834609.52,742618.708,5779110.35,3041618.22,451878.784,18935805.61,1075262.4,4119466.844,2447069.36,5869670.122,0,0,-2403966.21,-2403966.21,1087670.6,-2391006.61,7191183.924,-2391006.61,-2391006.61,3783536.288,-43103.15,1150328.94,0,-2391006.61,755451.438,500,2485068.772,-12959.6,500,2485068.772,2403966.21,0
3858320,3,3,2,2,275088812.7,646000,10933030.25,1089996.81,185759707.7,1784961.87,370412401.8,1147131228,136254680,191232437.6,55308888.24,175589527.2,2399543.6,86584164.95,62142712.22,3779356.95,713291310.7,1860422539,66560000,96817142.51,72350151.82,19201636.57,14797012.34,385267.36,62997285.61,285111957.9,62204730.12,20294163.65,237204730.1,522316688,376240316,233464246.7,158819121.8,569582166,1338105851,15563111.15,1338105851,1860422539,36236789,475997926.2,941972521.4,153602000,127705447.2,32182083.41,1955700000,3352628049,890535837.8,69806342.7,1902805000,1157929056,1239944944,61427866.22,-31916096.69,146949.778,90557356.49,70105693.65,1112239497,82015887.75,2410655528,608803900,20340.81,-1101594065,274004909.4,242088812.7,42855527.78,53313454.47,61339959.75,1154907520,105948108.7,-16492849.03,1051799183,1051799183,194720274.4,191824141.9,-47621647.02,155596510.3,23479235.96,155596510.3,155596510.3,45149110.17,4435638.75,53198392,765973961.2,155596510.3,23189697.87,1632929.72,1031344.93,39123764.03,4529062.23,2847058.132,905124151.5,0
3882889,3,3,2,2,6643012174,1605124817,2983251509,10120093975,2585346210,56697235591,1700330264,82685019632,496385509,1345430838,3357518966,930562575,266104911.7,439512502.8,164836800,792366641.8,10838354158,93523373790,6757570636,8271748227,22029220725,876734456.5,1408969677,142796774.3,4374316234,53456312282,34991028.58,295115319.8,17887618491,71343930772,2835200530,2590490703,761592524.7,10754514075,17073025415,5106417602,22179443017,93523373790,111834123.7,8124018.25,-883116075.9,41921177808,-472038134.1,3245113341,453979055.3,959523526.1,1.19E+11,5671429041,478862084.7,1.28E+11,1.31E+11,379162185.5,-404934239,17039305.42,4617005536,3184261161,1.31E+11,1692843901,1842639602,41538725305,83104177.85,933180665.6,6160291661,5755357422,690322776.6,45664291149,1748150297,44731110484,277505213.5,87192792.58,1.21E+11,1.21E+11,4683504659,4606322837,-3393803.84,2625413232,117655034.9,3492151961,2507192830,560590189.8,304956056.2,3076836244,1.11E+11,3374496926,2405474774,74722367.86,866738728.5,1309007734,151904190.2,867304095.2,1.17E+11,0
3910000,4,4,4,2,66491689.09,12238833.47,241121305.1,23576792.2,6904460.9,55850832.54,34123412.6,406183913.3,17800000,3196921.41,7723687.816,100312142.5,22520977.34,7994831.41,322500,4959183.54,131388657.4,537572570.8,61000000,19182223.76,7978642.55,7958929.28,6538022.18,151977.452,5147791.04,108033574.1,460000,189158.538,23545957.26,131579531.3,38200000,189638193.1,11833201.08,159574024.8,399245418.9,6747620.5,405993039.4,537572570.8,322968.232,1262795.46,-49490156.69,76400000,30065369.08,2450000,17800000,42914.64,295783523.9,48134231.94,147112000.2,459567063.5,464399270.6,370302.932,11332967.77,537018.348,55255628.38,4238477.67,434333901.5,4832207.06,49533071.33,42590971.49,42914.64,30757755.38,50158721.32,61491689.09,31733071.33,78850000,35160517.22,48092244.62,39151881.06,-3056359.15,445045201.7,445045201.7,76871180.56,76137525.01,4362313.99,56518105.65,546428.954,57575260.74,56518105.65,201849.98,4118385.5,35705045.7,281450968.7,57575260.74,4119081.79,3062587.15,1057155.09,19295919.82,3796242.7,1057155.09,368907676.7,0
3930019,3,3,2,2,607983482.6,6450783.75,763834200.3,105102111.5,69539748.84,202238902.3,10878645.85,1766235144,221582922.8,233963247.6,85994888.46,140934942.6,5936038.78,44993282.37,5230614.6,17635657.79,574078984.9,2340314129,341000000,131098218.3,26401375.77,1500316.66,101433941.1,225710.95,9413811.66,612673374.4,12526885.44,2407.46,79124.4,612752498.8,470955620,609468113.6,112467540.1,503951035.8,1696718635,30842994.52,1727561630,2340314129,-123674.06,30008318.53,-228673268.6,591844997.6,-133656507.8,60644496,213540000,280281.06,1010104219,99286207.2,128022777.1,1131199886,1206500833,4625290.498,-243044387.4,229197.4,82104590.57,74652105.81,1340157341,52150549.93,228953549.6,458781196.2,280281.06,119056191.6,845476840.3,602432452.9,15413549.63,652489493.6,148662324,533433302,171938769.4,18953992.82,1233840939,1233840939,280145429.8,251933137.7,13889536.93,262749766.4,-123862.66,264353818.6,262873629.1,18953992.82,16846066.16,79917483.55,713605193.4,264477681.2,4714300.48,45675.04,1604052.14,15667748.57,28257967.13,1604052.14,1000911350,0
3935391,3,3,2,2,4.43E+11,561096799,878145437.9,3787784826,3118311296,38021785587,3842883544,3.544E+11,3.51E+11,12898000000,17371000000,26408000000,5248600000,30794000000,156278959.8,12354000000,2.0241E+11,4.01E+12,20901000000,2248411959,7741500148,17013000000,15623000000,33967400000,8450049143,4.31397E+11,71821303.85,6160000000,40439007529,3.65E+12,8892000000,1.29E+11,7470000000,98748000000,2.9E+11,64252000000,3.54E+11,4.01E+12,25884000000,23280000000,-2.37E+11,37792000000,1.7E+11,29181000000,1.07E+12,8.62E+11,56872768034,99710000000,7.69E+11,53665361926,8.35E+11,88403000000,19083000000,344000000,30133000000,14194000000,6.65E+11,26158000000,1.1E+12,45764000000,701000000,85368000000,2.45E+11,2.64E+11,13530000000,1.78E+11,40623000000,92929000000,1847087482,149400000,4.63E+11,4.63E+11,62353000000,62341000000,24896000000,69590000000,30774000000,78704000000,39279000000,78735000000,290792516.2,5523181874,4.01E+11,47930000000,15915000000,500000000,9114000000,14423000000,512000000,8651000000,4.01E+11,0
3956194,3,3,2,2,867562115.5,618995440.1,7018312673,96043154.4,28574927.9,2322333263,40308591.47,10992130165,102175393.4,157604846.9,73836850.51,745557829.4,330218696.6,144383753.9,39154232.03,85146479.5,1836811375,12828941541,1517954529,3988878234,40339905.63,171958142.9,77445669.46,6666712.19,412347201.5,7687757035,176366201.2,24297076.57,289969069,7977726104,362631943,1863894533,181315971.5,2356765374,4764607822,86607614.56,4851215437,12828941541,-39671066.66,495951689.1,-315355519.5,533871463.9,-796697032.4,1929626738,0,29525701.57,24004157438,390161122.4,929689149.9,24589100077,24692507690,28152000,-243736347.6,5838.21,532911240.1,216492634.8,25489204722,95723511.65,344881221,914343511.7,1373701.57,868310366.1,1097948354,854212006.8,342669442.1,2495098202,561974921.5,1626787836,474317573.3,50415836.33,23954331028,23954331028,829283438.3,781487168.1,54059556,652497176,0,669841167.9,652497176,50415836.33,123129102.9,522383083.2,22002628770,669841167.9,46741611.03,2084788.43,17343991.84,159442270.4,49881058.6,17343991.84,23223259696,0
3959650,4,4,4,2,8682415845,205288141.5,534398078.8,405024327.5,226585919.1,2574120922,831745164.3,17664758753,751235010.3,49684441.4,23066429.75,217145959,229450790.3,153742738.8,40665958.91,104468520.3,5829017071,28269242333,140053504.6,846468090.6,392131226.1,375914561.2,239670103.7,111765349,579426696.6,13262738000,138636125.1,27836514.57,2885500867,22412447215,2631615700,504887745.3,399282433.4,1477258853,5786706464,70088654.47,5856795118,28269242333,26508007.42,8317327,-315269458.5,422393852.8,2645370610,1259448654,383510055.6,119944500.7,2034918240,976845378.6,83000000,2267259255,9870237792,36443070.09,5665271390,3529031.51,257861277.2,52770120.89,7224867181,169731993,435213959.2,4200000000,7792747.106,3331641206,5638011750,11303283140,51703903.63,7592728654,515699389.4,4261087448,1466102820,-315558.6,1808216779,1808216779,754771508.6,729539296.7,27716089.32,592616652.8,30326501,580309235.1,562290151.8,376441950.2,162892691.3,113366567.1,1078677482,549982734.1,103517886.3,7132217.08,-12307417.64,204788774.5,32364428.98,-12307417.64,1078677482,0
3963927,3,3,2,2,616184555.4,32174078.66,1138365095,177222945.3,100725179.2,991891420.5,34132492.58,3096939307,276900404.1,237962868.1,575460478,49665776.72,190277784.5,1527119.68,49069226.37,49369496.24,1926610428,5023549735,189970000,377611145.3,167279136.9,31222119.85,160292138.8,2379769.53,88357187.1,1210934286,31235870.39,6099848.09,432304870.4,1643239156,646848318,1838160559,45797186.72,953331787.8,3353297034,27013545.06,3380310579,5023549735,-130840817.5,28389026.55,-953747079.9,835686500,204427792.7,300145267.1,502453453.6,10592410.68,1109948389,225402188.2,125383349.6,1705587917,1846319902,49593.75,182530253.3,-1483316.142,190741206.6,46342365.49,1641892109,140376575.7,964339490.5,158438000,177180.77,931849540.4,418020507.1,600550760.4,23010845,1165018932,115800325.5,233169392,167978036.8,6486012.56,1916073153,1916073153,522138115.2,422682674.3,36116515.9,259219477.3,-130840817.5,275732376,390060294.8,6535606.31,13093081.27,132612565,1141498920,406573193.5,11748332.96,5289561.74,16512898.7,115564921.7,104745002.6,16512898.7,1503047452,0
