TICKER_SYMBOL,ACT_PUBTIME,PUBLISH_DATE,END_DATE_REP,END_DATE,CASH_C_EQUIV,NOTES_RECEIV,AR,PREPAYMENT,OTH_RECEIV,INVENTORIES,OTH_CA,T_CA,AVAIL_FOR_SALE_FA,LT_EQUITY_INVEST,FIXED_ASSETS,CIP,INTAN_ASSETS,GOODWILL,LT_AMOR_EXP,DEFER_TAX_ASSETS,OTH_NCA,T_NCA,T_ASSETS,ST_BORR,AP,ADVANCE_RECEIPTS,PAYROLL_PAYABLE,TAXES_PAYABLE,OTH_PAYABLE,T_CL,DEFER_REVENUE,T_NCL,T_LIAB,PAID_IN_CAPITAL,CAPITAL_RESER,SURPLUS_RESER,RETAINED_EARNINGS,T_EQUITY_ATTR_P,MINORITY_INT,T_SH_EQUITY,T_LIAB_EQUITY,C_PAID_OTH_FINAN_A,N_CF_FR_INVEST_A,C_FR_BORR,N_CF_OPERATE_A,C_FR_CAP_CONTR,C_PAID_INVEST,C_INF_FR_INVEST_A,C_PAID_G_S,C_PAID_FOR_OTH_OP_A,PROC_SELL_INVEST,C_FR_SALE_G_S,REFUND_OF_TAX,C_INF_FR_OPERATE_A,GAIN_INVEST,N_CHANGE_IN_CASH,FOREX_EFFECTS,C_PAID_FOR_TAXES,C_PAID_DIV_PROF_INT,C_OUTF_OPERATE_A,C_FR_OTH_OPERATE_A,C_OUTF_FR_INVEST_A,C_PAID_FOR_DEBTS,DISP_FIX_ASSETS_OTH,N_CF_FR_FINAN_A,N_CE_BEG_BAL,N_CE_END_BAL,PUR_FIX_ASSETS_OTH,C_INF_FR_FINAN_A,C_PAID_TO_FOR_EMPL,C_OUTF_FR_FINAN_A,ADMIN_EXP,A_J_INVEST_INCOME,REVENUE,T_REVENUE,T_PROFIT,OPERATE_PROFIT,ASSETS_IMPAIR_LOSS,COMPR_INC_ATTR_P,T_COMPR_INCOME,N_INCOME_ATTR_P,INVEST_INCOME,FINAN_EXP,SELL_EXP,COGS,N_INCOME,BIZ_TAX_SURCHG,NOPERATE_EXP,COMPR_INC_ATTR_M_S,INCOME_TAX,NOPERATE_INCOME,MINORITY_GAIN,T_COGS,FLAG
3850805,3,3,2,1,806545080.5,2170000,377008279.5,74582912.14,10984239.96,424352695.2,18273487.85,1713933925,62283696.72,288197151.4,346256106.9,51802880.59,99495579.16,74272782.38,2396422.25,13248671.92,17050242.36,853339632.7,2567273558,368000000,371424331.2,89066694.3,17410956.98,42216970.07,7694993.64,1072699663,50850366.56,87399312.69,1160098976,246606046,794899518,64589952.39,298241070.7,1405263535,1911047.07,1407174582,2567273558,4649670,10480862.45,561760000,133754829.8,115475692.8,85126371.85,60372293.8,1610813399,182620000.3,10254.59,2371020089,9563359.53,2415669992,6260275,286284991.2,-368184.5,75468114.52,30911282.1,2281915163,35086544.33,49891431.35,499257257.3,54101764.21,142417483.5,474868279.4,761153270.6,49891431.35,677235692.8,413013648.5,534818209.4,253705544.7,15198639.55,2156192464,2156192464,13546797.56,-10246517.9,24588033.51,10509021.71,5321062.15,9477743.36,21459169.14,28688054.02,135694191.9,1733712799,4289783.8,11518583.34,1666290.85,-5187959.56,9257013.76,25459606.31,-5187959.56,2187907206,0
3866128,3,3,2,1,534177011.1,876819.77,2239170.52,100384668.3,297842444.9,778760.41,2073699.128,1127846240,87633222.68,31371806.37,90452716.41,1994200,61007175.58,386034.05,1190883.23,1126650.46,3550000,300198103.2,1428044343,60000000,1626547.68,7070260.27,13548944.61,15929364.3,52686334.38,152851229.4,9128059.96,2868595.89,155719825.3,898822204,23170817.46,3436744.04,522221711.6,1256300757,16023760.29,1272324518,1428044343,16029036.4,-14339431.25,60000000,159587254,1650000,61594132.83,89308388.61,39516114.91,120410037.3,75600077.89,176362518.7,4386954.522,414562379.4,13517630.72,135861102.9,-6108714.53,21968073,4334617.73,254975125.4,238199860.7,103647819.9,60593387.61,190680,-3278005.34,398315908.2,534177011.1,42053687.03,61650000,73080900.23,64928005.34,101288490.5,-6918885,205906598.5,205906598.5,24645820.58,21749044.26,-16659063.56,-18518475.01,-19164265.12,12978229.82,12322380.28,-7991384.62,6430650.78,87202777.71,12332439.71,8963608.39,364915.29,-645790.11,12313380.87,3261691.61,-645790.11,179235079.2,0
3884409,2,2,2,1,466338612.7,2636200,3342061.89,2273453.05,1693165.52,27179904.79,12491135.46,476567738.7,3393782.508,6595644.25,71041998.92,150000,10715088.41,15034337.1,666795.71,915731.26,12627498.74,117003244.6,593570983.2,22943629.67,299248.76,22409729.16,11089063.58,3454618.16,303508.52,95785627.88,9277292.898,3284344.69,99069972.57,162000000,81402627.04,34186496.49,210265650.2,486556726.3,7944284.34,494501010.6,593570983.2,2014808.208,-5816041.36,26830589.33,52117443.89,34268000,1000000,110806.36,65170711.49,29392886.3,28549128.81,213338381.7,73000,224770193.6,2006.36,30284856.46,183453.93,16229970.38,16200000,172652749.7,11358811.92,5926847.72,3512740.3,108800,-16200000,435961756.2,466246612.7,4926847.72,34268000,61859181.55,16200000,36216707.94,-113920.88,199105619.3,199105619.3,40446359.16,39799939.56,113368.75,32938104.94,33888115.76,32955693.97,-111914.52,-8102571.78,62336646,66109729.4,33905704.79,2513189.37,447754.02,950010.82,6540654.37,1094173.62,950010.82,159187069.7,0
3884668,3,3,2,1,1049114279,34104483.95,478382668.2,286674138.9,93978557.07,142625070.9,1475067.9,2052249782,2267362.45,21780065.16,398760214.9,35461177.12,360756954,4564479.07,550142.54,18487317.77,17160000,841530466.9,2893780249,300000000,416861545.4,118543863.7,3126864.68,39551255.22,77173877.67,1002219814,15779880.08,0,1002219814,571539834,427687077.3,214419683.5,688244813.9,1875970940,15589495.54,1891560435,2893780249,35494179,-163527359.4,300100000,213059048.7,90000,108615102.9,2978479,468918350.7,350158594.8,2850000,1205311117,10241378.67,1378357935,11019208.14,-77655231.21,-8915.12,86164323.34,46773826.42,1165298886,162805439.6,166505838.4,345100000,128479,-127178005.4,1120309781,1042654550,149345838.4,300190000,260057617.4,427368005.4,378888977.2,-427120.712,1115239043,1115239043,97901653.73,80302018.73,16771088.79,84313842.65,72682058.94,84313842.65,91213,16786293.93,126623014.7,480078386.3,72682058.94,15880476.17,317020.76,-11631783.71,25219594.79,17916655.76,-11631783.71,1035028237,0
3907873,3,3,2,1,127705471.8,1043400,366185020.7,48176325.67,12344480.42,110975525.3,11078397.09,678419502,391406.73,5702633.28,108052272.9,138053436.4,59061887.97,203633462.6,5503502.47,7299359.6,16350465.36,550242313.2,1228661815,114800000,66174039.85,23448846.31,21198103.69,78798534.21,41610060.05,352100683.4,4160000,13363500,365464183.4,263197333,359306634,15608789.78,191194094.4,820103351.2,43094280.58,863197631.8,1228661815,3569928.65,-78599792.73,129800000,41225645.96,11703500,29615715,75799544.65,407180023.3,56975647.03,71294183.75,592200724.1,6844877.35,626502046.1,2893694.576,-36094728.94,-1194741.676,27459449.11,50324082.17,585276400.1,27456444.64,154399337.4,89900000,995012.85,1279417.83,146033785.7,109939056.8,81930673.97,141503500,93661280.64,140224082.2,69147963.47,251126.45,617788347.1,617788347.1,86632297.24,73595052.52,13107097.24,62467624.59,72928492.74,62467624.59,251126.45,4149473.18,88760835.72,365541963.8,72928492.74,3737087.57,997458.69,10460868.15,13703804.5,14034703.41,10460868.15,544444421,0
3945667,3,3,2,1,5608366427,78536850.33,140760077.1,114597474,94734082.7,853477738,86198774.73,4152737427,457104699.5,80208355.23,158336656,612130704.7,108331039.1,229441870.2,509972208.8,19466778.59,236065459.8,7196399678,11423178059,434925098.7,279536395.3,233601114.1,112209718.7,30554797.53,301308578.5,2345646258,465059358.8,3258559771,6776695176,1200000000,1463822818,432421866.7,734097155.2,4646482883,209696344.8,4646482883,11423178059,172956841.4,-230952716.8,953352529.9,-1351836352,225174986,67201262.5,1622427.97,769775363.3,505206942.7,201460847.9,2019929658,83143845,2105444252,39757107.48,-1667255037,-465968.09,158446061.7,84000000,3457280604,121324260.1,232575144.8,801446913,13411889.6,-84000000,7803175956,6135920919,165373882.3,0,351871101.5,84000000,142079843,-22124439.56,1132328590,1132328590,378396211.7,377718385,-916026.54,290417146.4,290611107.4,275147001.3,189122439.6,126826061.6,185750227.9,754610204.8,275340962.4,57600235.22,1107703.26,193961.05,103055249.4,1785529.94,193961.05,754610204.8,0
3959560,3,3,1,1,204013788.4,8097881.556,140290059.4,6984711.07,7065107.53,8408454.93,2409552.888,366762121.3,21600000,19455582.48,73899871.42,12139679.25,3862391.88,8621505.922,1148263.046,730886.87,4783876.088,78493150.17,445255271.5,28600000,31634895.63,10184457.02,9594954.67,9081900.24,575804.35,92595087.91,5922077.332,7870139.796,92595087.91,120000000,98539665.33,14972975.51,119147542.7,352660183.5,726441.178,352660183.5,445255271.5,11594916.58,-11479913.77,62388323,34099034.47,7329000,19396000,368913.7,270251201.7,43780861.25,19331504,412133906.7,353350.42,416112727.3,566583.56,5423044.22,-703389.354,18325087.7,12196076.48,382013692.9,3625470.19,11848827.47,67388323,368913.7,-17196076.48,188193287,193616331.2,11848827.47,62388323,49656542.17,79584399.48,31878522.25,-641159.044,381733504.5,381733504.5,52979431.06,52300595.48,616166.74,45180656.81,45180656.81,45180656.81,-29196.646,-654092.36,38511235.41,257653360.9,45180656.81,1427716.02,9307.68,-416955.946,7798774.25,688143.26,-416955.946,329432909,0
3964961,3,3,2,1,331144531.3,1011111562,581735579.3,22384575.92,23163137.8,523576672.3,77725447.99,2570841506,93200000,54456984.16,818661781.3,86592860.78,255144360.8,10052884.08,3595392.25,27636954.02,45151450.17,1395020540,3965862046,243615633.4,407493908.1,63308060.11,113262905,44009295.33,85888129.25,1077733560,21456662.95,691229005.6,1768962566,487980000,358510050.2,103853962.3,933927902.9,1884065072,312834408.2,2196899480,3965862046,53007908.23,-190925438.4,712428121.4,-197055294.4,21522488.71,223915341.8,50554245.19,2276788490,144219557.7,216708679.5,2713873705,4322087.77,2752754676,133583.58,-162184831.3,-1599958.76,256215236.8,86729491.82,2949809971,34558883.57,241479683.6,978882913.8,370661.61,227395860.3,428134362.6,265949531.3,229347533.6,1346016174,272586686.2,1118620314,287014219.1,7885547.66,4525432172,4525432172,312248871.6,293273062.5,44051636.62,196146131.4,256935600.4,196267959.6,8019131.24,42600424.69,273042558.3,3573895723,257057428.6,19573678.83,7823940.29,60789469,55191443.02,26799749.46,60789469,4240178241,0
3967437,3,3,2,1,67871094.45,3230672.5,78387958.17,7865759.61,4435665.84,79569246.65,5714464.46,247074861.7,6451240,11817884.87,272915547.5,2841724.67,52522407.79,44139411.97,21321551.27,743958.13,9968523.182,350345189.4,597420051.1,32000000,41287456.91,937001.17,2111746.63,4273159.28,2337013.63,116584542.2,5346875,105346875,221931417.2,79500000,172254469.7,9082044.78,113830033.4,375488633.9,30650649.32,375488633.9,597420051.1,966128.42,-67194630.29,206926359.2,62878724.24,36561329.6,18954240,611910.57,342842797.8,44991241.43,1606445.878,476994146.3,16601505.01,501871776,191969.422,-37828325.92,-3076615,15699209.84,24469676.45,438993051.7,8276124.66,67806540.86,211926359.2,47993.17,-30435804.87,78791973.31,40963647.39,67806540.86,206926359.2,35459802.68,237362164,27437378.47,-296341.118,480412503.1,480412503.1,62179838.08,58423586.6,1297459.9,51184782.03,51184782.03,51184782.03,1038293.15,12012442.21,15171957.79,363529677.7,51184782.03,2540000.36,562510.06,5602800.69,10995056.05,4318761.54,5739001.432,421988916.5,0
3968321,2,2,2,1,6873046.15,8572499.09,98062814.27,34074092.36,9129350.63,301458896.3,2410654.3,449919074.9,20000000,10164333.5,26506483.28,28918480.92,67666.77,33126262.74,320541.88,661492.68,6993326.292,131335935.8,581255010.7,83833435.77,33860898.85,4129455.47,365265.43,14620730.3,35213726.93,161190077,5849078.298,75500000,236690077,341010182,53241819.84,6155497.59,-59220673.12,340367088.6,4197845.13,344564933.7,581255010.7,6470.32,17455980.07,106000000,-67329263.14,59396000,30000000,51837884.86,327990755.4,32864796.79,32006767.98,317396481.4,9910739.08,330566889.3,2195111.57,-34014590.65,-42015.46,12905337.72,11618631.34,397896152.4,13170407.93,34381904.79,79050000,259140.064,15900707.88,39052476.52,5037885.87,4381904.79,106575809.5,24135262.49,90675101.66,60130190.61,-462279.908,264271089.3,264271089.3,-58606018.41,-65916599.3,3733810.28,-58493602.71,-58495737.62,-58453835.13,4420487.96,5676797.02,1155663.18,249721621.8,-58455970.04,14190093.67,14764.95,-2134.91,-150048.37,7325345.84,-2134.91,334608176.6,0
3972685,3,3,2,1,292507539.1,1200000,30255731.04,10436712.01,18636647.89,36388371.63,36208019.46,428987295.6,2557476.462,631656.68,171597967,23866768.29,23795615.05,8976741.65,16067650.71,483234.39,16928826.69,275001071.4,703988367,16686269.6,19647368.96,2040101.32,6347118.66,3504152.56,1681831.77,33220573.27,477435.9,477435.9,33698009.17,201000000,297992643.1,19148358.29,128452764.8,646593766.2,23696591.65,670290357.8,703988367,2200000,-108536883.4,7000000,46320824.69,6200000,400000,707921.92,155465221,34214549.49,68099840.63,283655095.5,35552.8,295566761.2,678721.92,-65651254.06,-121364.352,23933071.73,10435195.36,249245936.5,11876112.88,109244805.3,4000000,29200,-3435195.36,358158793.2,292507539.1,63173780.63,13200000,35633094.26,16635195.36,38140763.96,-34018.84,256723740.8,256723740.8,45412621.06,39506308.63,2426543.77,39731771.11,38035629.52,39731771.11,1705621.03,-8170633.07,34720032.67,149910591.2,38035629.52,1895754.63,970204.67,-1696141.59,7376991.54,6876517.1,-1696141.59,218923053.2,0
3984945,3,3,2,1,751806950.4,145077645.2,1365009594,64806822.9,31632836.66,640415048.1,57562907.69,3089745014,8000000,167172406.9,661504151.2,65039342.67,57728476.3,3993764.63,568767.4,25837395.9,72695038.38,989844305,4079589319,175030000,453052043,184811117.5,4064436.16,12773191.16,9378262.3,1320106771,52420100.64,652420100.6,1972526872,504000000,398386082.3,132983485.3,1021241057,2056610625,50451822.2,2107062447,4079589319,35353983.25,127426501.2,344030000,-90688303.7,7718500,14000000,198071478.7,705356310,459907156.5,191025152.4,1235827364,50320406.35,1312605712,3000000,191892866.8,-4547.67,110374139.4,45164739.02,1403294016,26457941.59,70644977.5,879000000,267776.85,155159217,448147039.3,640039906,31286199.44,1079323956,127656409.9,924164739,312890819.7,-1226123.78,1320321732,1320321732,90733569.4,24339959.49,40769288.53,-72183978.53,-86378818.06,75843521.47,156094833.6,74724789.62,252971853.7,759271077.8,61648681.94,11448776.97,634806.89,-14194839.53,29084887.46,67028416.8,-14194839.53,1452076606,0
3987282,3,3,2,1,1618414478,173144605.4,144660524.1,19108302.3,30522998.59,176524483,120000000,2282375391,3000000,37775958.35,974886827.8,417290820.7,210668541.1,710553973.3,2248166.19,25582741.43,1517202.21,1688122815,3970498206,56769221.5,122785854,281744048.8,9132460.88,47534652.77,46811124.36,546954811.9,54735000,129022366.6,675977178.5,640786578,1603646241,79021301.06,920440465.7,3243894586,50626441.51,3294521028,3970498206,5834817.36,-335897690.7,131180608.1,350046421.1,234181871,672954678.8,1692691859,368424698.8,86731547.92,551825110,1072931378,1910836,1166001280,22332479.45,-55900121.2,549308.73,149822415.1,64214034.25,815954859.1,91159066.54,2028589550,86285760.73,120359380,-70048851.61,1638203909,1582303788,358589550.2,284355753.6,210976197.3,70048851.61,124081076.2,-1744014.34,1500234527,1500234527,493093757.3,439411491.9,8080824.27,422181911.9,423963011.6,422181911.9,20588465.11,-38297373.74,33104584.16,937065799.4,423963011.6,17376590.49,1361063,1781099.73,69130745.71,55043328.46,1781099.73,1081411501,0
3994120,4,4,4,1,402481575.6,13315039.65,2492081.63,5657456.81,1384070.62,47518103.37,7475413.51,423839176,16640000,6539461.2,10136799.96,47682868.6,1036267.41,5525265.354,1438537.642,719401.8,3175622.75,18431930.37,442271106.3,64012000,8110471.76,13452599.4,6420174.42,18067393.77,527118.96,151272230.8,4793694.136,3462691.552,151272230.8,180000000,22178075.09,36399144.53,74599730.99,290998875.5,1883484.17,290998875.5,442271106.3,3700402.2,-14243221.16,113888000,353046351,1552000,5000000,426390.5,6879078.01,60297257.09,52636000,541160952.4,12934655.07,554373457.9,5512021.876,184080757.4,-52700.7,75963749.21,154669671.8,201327106.9,13212505.55,14669611.66,121245805.1,426390.5,-154669671.8,218400818.2,402481575.6,9669611.66,8866000,58187022.6,154669671.8,70573406.17,-1401328.25,471035075.4,471035075.4,335705596.6,327854999.5,194289.53,303934527.7,303934527.7,303934527.7,-1401328.25,-8100919.95,50479511.22,12540778.03,303934527.7,16091682.66,17856,-107998.156,31771068.85,7868453.08,-107998.156,141778747.7,0
4001216,4,4,4,1,179306698.5,43604739.54,179522508.8,3384174.61,47446409.7,61072511.1,65000000,579337042.3,87727929.29,5867084.854,44274204.89,45890956.87,18673592.3,33415035.95,964419.33,1182663.25,3520000,68614879.77,647951922.1,44830237,47279249.78,6612775.3,44567624.1,21427027.06,4896055.76,124782732,7450827.47,7132123.474,124782732,240000000,20312779,38562643.78,224293767.3,523169190.1,4407634.042,523169190.1,647951922.1,9548392.25,-108083400.4,98026000,204206913.1,38952653.6,319853409,243033024,130423783.7,59584921.34,241253409,519253490.1,45553164.95,568625273.8,1711238.9,60364834.42,193979.826,99779646.42,14124329.7,364418360.7,3818618.78,351116424.4,75918000,68376.07,-35758678.26,106686989,167051823.5,31263015.4,104974653.6,74630009.25,35758678.26,78471524.97,-224226.818,654937774.8,654937774.8,282881589,235925826,2503634.25,249215297,249215297,249215297,3967776.38,-492664.1,71611124.39,263089158.3,249215297,7796947.41,385291.72,-167504.64,33666292.01,47341054.65,-167504.64,422979725.2,0
4049572,3,3,2,1,599026475.5,113055999,1397575912,160241136.5,47457717.13,1281150444,33671502.84,3598507684,188801773.7,216969655.3,1892658518,25344634.91,263315866.4,12264304.22,715936.06,32177366.18,45973749.67,2386167726,5984675410,1101260010,519337371.8,444701181.3,60839213.17,17135134.05,68384469.48,2421624157,23411166.67,721510112.9,3143134270,369856000,1896987478,65891602.96,497155418.4,2833246247,8294893.44,2841541140,5984675410,1974000,-156347179.6,1229260010,-290868041.1,574800000,142560792,265389434.5,1463123650,263919796.1,80000000,1640899051,8965337.328,1839290286,747726.12,89437242.39,-69048.76,177551026.7,135284498.1,2130158327,198391235,421736614.1,1130080000,4641708.34,536721511.9,389265161.6,478702404,222122810.3,1804060010,225563854.3,1267338498,155322180.5,-1972727.164,2072199104,2072199104,148075622.1,130227006.8,24323572.3,125501917.6,124890162.3,125501917.6,747726.12,113080762.3,31275228.71,1606114875,124890162.3,12603204.45,13025019.64,-611755.35,23185459.84,30873635,-611755.35,1942719823,0
4062327,3,3,2,1,476669582.3,4483620,195851864.4,14198150,7014098.63,29238740.49,33807660.23,698217315.3,14384709.68,18233974.32,79094791.95,88753278.6,59755196.35,57426002.36,788333.32,3947223.44,3993087.948,262055390.6,960272705.9,55980000,50956903.58,28988688.58,6503129.734,30025747.74,3501422.09,84484073.41,14305016.52,14305016.52,98789089.93,204970000,341036488.4,39469893.78,276007233.8,861483615.9,13563821.6,861483615.9,960272705.9,661285.112,-140901568.3,56382000,67430690.28,10126221,135028344.4,46295213.78,29093887.06,40641348.64,111289894.4,181953570.7,21018629.17,237988440.8,3532079.938,-73949724.27,-19237.24,33441363.43,10585830,170557750.5,35016240.9,140901568.3,17110600.02,232583.618,-459609,547870906.5,473921182.3,124901568.3,10126221,67381151.4,10585830,60489356.7,2233974.32,194159687,194159687,70676400.38,53021158.42,4777338,68025481.64,68025481.64,68025481.64,2233974.32,-11326526.68,50586242.75,36584216.7,68025481.64,2261875.42,175735.35,2436331.118,2650918.74,17830977.31,2436331.118,143372502.9,0
4074628,3,3,2,1,678807803.6,1301237.008,69224584.94,38509417.6,47797514.34,32931711.92,3742834.43,876881580.4,1049208796,143850687.4,2838958420,362466510.9,250302643,91957221.06,1319289683,84817317.73,65333890.76,6206185171,7083066751,1330000000,462706177,156572747.9,121204401.3,125139174.8,175104299.6,2373579269,20630197.62,328684086.8,2702263356,603240740,1659484078,482301658.5,1032670710,4343634098,37169297.01,4380803395,7083066751,5576219.53,-1088629396,2630000000,639137604.3,4500000,10410743.94,384974508.7,580247671.1,527953374.1,258024537.8,2704854802,32760038.99,2747799238,120384016.7,-72938441.51,-20550960.3,257727238.7,266001430.7,2108661634,42944436.06,1473603904,1975000000,6565954.24,376553349.8,751746245.1,678807803.6,809425441.4,2634500000,742733349.7,2257946650,580945258,-8860885.49,2684410918,2684410918,496647932.8,469707702.6,-1069444.66,320421247.9,325098267,377473299.8,246716376.9,45849095.18,1392779719,300755608.1,382150318.8,142159357,2251453.65,4677019.05,114497614,29191683.88,4677019.05,2461419593,0
4090180,4,4,3,1,54956045.41,2221788,5159523.15,900009.01,1559443.49,14230671.23,703908.572,79027480.29,713480,1249587.408,23511469.01,16107008.92,8246285.06,1018050.852,2334938.188,677603.02,3945518,48542366.01,127569846.3,2560637.776,757925.79,703923.86,1599850.04,317246.16,239885.27,3618831.12,1600000,1600000,5218831.12,45000000,2237448.21,8186356.7,66927210.27,122351015.2,2894307.978,122351015.2,127569846.3,4476530.166,-16268199.83,10204298.67,36283845.04,24800000,28392588,1136975.92,40057227.04,8476507.66,31008980,126156117,3965718.69,132533998.6,533170.512,13265645.21,39775.838,23336895.96,6750000,96250153.57,2412162.95,17405175.75,12865467.28,2100,-6750000,41690400.2,54956045.41,17405175.75,18785740,24379522.91,6750000,22990094.57,309631.314,107937435.9,107937435.9,52043290.76,45721911.16,720017.28,45187618.79,45187618.79,45187618.79,565977.082,-1123887.02,10109564.97,28304903.55,45187618.79,1214831.35,56970,-14390.936,6855671.97,6378349.6,24828.72,62215524.7,0
4139831,4,4,4,1,88166068.67,2206107.6,37520516.69,1194658.75,613194.07,19722698.51,1273436.352,147217136.7,1157480,1249587.408,16164799.03,21491049.51,576356.28,1018050.852,2999541.7,793734.33,5382414.856,20534431.34,167751568,5800000,6782561.36,6736781.89,4226278.92,9221764.12,560841.07,27528227.36,2726543.732,2675246.87,30203474.23,42000000,38016610.87,7341397.31,50190085.62,137548093.8,2729262.196,137548093.8,167751568,12258729.29,-11430297.12,13531200,51482490.15,30000000,72000000,72123705.08,31017393.09,18818502.87,72000000,130544350.8,11742287.08,144263759.9,123705.08,64052193.03,762452.564,21168187.51,6000000,92781269.78,1977122.04,83554002.2,15197600,27611.908,24000000,23126875.64,87179068.67,11554002.2,30000000,21777186.31,6000000,18167670.45,309631.314,115226384,115226384,51596286.65,40436912.71,973355.16,43926029.7,43926029.7,43926029.7,123705.08,-166367.02,24551403.45,29402593.69,43926029.7,1984520.68,1170729.25,722893.906,7670256.95,12330103.19,722893.906,74913176.41,0
